url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,10,Queen Of The Hop,Bobby Darin,Queen Of The HopBobby Darin,1,11,9,10
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,76,All Over Again,Johnny Cash,All Over AgainJohnny Cash,1,77,38,10
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,35,Call Me,Johnny Mathis,Call MeJohnny Mathis,1,29,21,11
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,16,Whole Lotta Loving,Fats Domino,Whole Lotta LovingFats Domino,1,26,16,4
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,52,Sing Sing Sing,Bernie Lowe Orchestra,Sing Sing SingBernie Lowe Orchestra,1,57,52,3
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,68,16 Candles,The Crests,16 CandlesThe Crests,1,81,68,3
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,77,C'mon Everybody,Eddie Cochran,C'mon EverybodyEddie Cochran,1,82,77,3
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,65,Love You Most Of All,Sam Cooke,Love You Most Of AllSam Cooke,1,59,59,4
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,40,I'll Remember Tonight,Pat Boone,I'll Remember TonightPat Boone,1,34,34,7
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,47,Mr. Success,Frank Sinatra,Mr. SuccessFrank Sinatra,1,41,41,7
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,62,Mandolins In The Moonlight,Perry Como,Mandolins In The MoonlightPerry Como,1,67,47,7
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,7,Lonesome Town,Ricky Nelson,Lonesome TownRicky Nelson,1,7,7,8
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,1,"To Know Him, Is To Love Him",The Teddy Bears,"To Know Him, Is To Love HimThe Teddy Bears",1,1,1,12
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,2,Tom Dooley,The Kingston Trio,Tom DooleyThe Kingston Trio,1,2,1,11
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,46,Topsy I,Cozy Cole,Topsy ICozy Cole,1,46,27,13
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,8,Topsy II,Cozy Cole,Topsy IICozy Cole,1,6,3,16
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,53,Tunnel Of Love,Doris Day,Tunnel Of LoveDoris Day,1,44,43,7
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,58,Turvy II,Cozy Cole,Turvy IICozy Cole,1,66,58,2
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,84,No One Knows,Dion & The Belmonts,No One KnowsDion & The Belmonts,1,65,24,16
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,12,It's All In The Game,Tommy Edwards,It's All In The GameTommy Edwards,1,10,1,17
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,85,Near You,Roger Williams,Near YouRoger Williams,1,71,10,17
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,9,I Got Stung,Elvis Presley,I Got StungElvis Presley,1,9,8,6
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,88,Light Of Love,Peggy Lee,Light Of LovePeggy Lee,1,80,63,6
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,19,Love Is All We Need,Tommy Edwards,Love Is All We NeedTommy Edwards,1,18,18,7
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,11,Smoke Gets In Your Eyes,The Platters,Smoke Gets In Your EyesThe Platters,1,22,11,4
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,45,Philadelphia U.S.A.,The Nu Tornados,Philadelphia U.S.A.The Nu Tornados,1,51,45,4
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,50,Pledging My Love,Roy Hamilton,Pledging My LoveRoy Hamilton,1,52,50,4
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,5,One Night,Elvis Presley,One NightElvis Presley,1,5,5,5
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,6,Problems,The Everly Brothers,ProblemsThe Everly Brothers,1,8,6,5
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,67,Jealous Heart,Tab Hunter,Jealous HeartTab Hunter,1,64,64,8
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,13,I Got A Feeling,Ricky Nelson,I Got A FeelingRicky Nelson,1,12,10,9
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,49,Non Dimenticar (Don't Forget),Nat King Cole,Non Dimenticar (Don't Forget)Nat King Cole,1,45,45,9
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,51,Love Makes The World Go 'round,Perry Como,Love Makes The World Go 'roundPerry Como,1,55,33,9
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,60,Fallin',Connie Francis,Fallin'Connie Francis,1,56,30,9
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,100,Guaglione,Perez Prado And His Orchestra,GuaglionePerez Prado And His Orchestra,1,73,53,9
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,18,Bimbombey,Jimmie Rodgers,BimbombeyJimmie Rodgers,1,23,18,5
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,59,Sweet Little Rock And Roller,Chuck Berry,Sweet Little Rock And RollerChuck Berry,1,47,47,5
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,4,Beep Beep,The Playmates,Beep BeepThe Playmates,1,4,4,6
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,17,Cannonball,Duane Eddy His Twangy Guitar And The Rebels,CannonballDuane Eddy His Twangy Guitar And The Rebels,1,19,15,6
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,22,That Old Black Magic,Louis Prima And Keely Smith,That Old Black MagicLouis Prima And Keely Smith,1,35,22,6
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,27,Forget Me Not,Kalin Twins,Forget Me NotKalin Twins,1,20,12,11
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,31,Hideaway,The Four Esquires,HideawayThe Four Esquires,1,25,21,12
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,39,A Part Of Me,Jimmy Clanton,A Part Of MeJimmy Clanton,1,38,38,6
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,34,Walking Along,The Diamonds,Walking AlongThe Diamonds,1,30,29,7
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,78,What Do I Care,Johnny Cash,What Do I CareJohnny Cash,1,60,52,8
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,25,Need You,Donnie Owens,Need YouDonnie Owens,1,28,25,10
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,3,It's Only Make Believe,Conway Twitty,It's Only Make BelieveConway Twitty,1,3,1,13
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,43,Mexican Hat Rock,The Applejacks,Mexican Hat RockThe Applejacks,1,32,16,13
http://www.billboard.com/charts/hot-100/1958-12-06,12/6/1958,21,I'll Wait For You,Frankie Avalon,I'll Wait For YouFrankie Avalon,2,15,15,8
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,66,¿Dònde Està Santa Claus? (Where Is Santa Claus?),Augie Rios,¿Dònde Està Santa Claus? (Where Is Santa Claus?)Augie Rios,1,,66,1
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,82,All Over Again,Johnny Cash,All Over AgainJohnny Cash,1,76,38,11
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,39,Pussy Cat,The Ames Brothers,Pussy CatThe Ames Brothers,1,41,17,12
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,43,Call Me,Johnny Mathis,Call MeJohnny Mathis,1,35,21,12
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,83,Run Rudolph Run,Chuck Berry,Run Rudolph RunChuck Berry,1,,83,1
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,78,It's Just About Time,Johnny Cash And The Tennessee Two,It's Just About TimeJohnny Cash And The Tennessee Two,1,,78,1
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,81,Goodbye Baby,Jack Scott,Goodbye BabyJack Scott,1,,81,1
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,22,Poor Boy,The Royaltones,Poor BoyThe Royaltones,1,24,17,9
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,28,A Letter To An Angel,Jimmy Clanton,A Letter To An AngelJimmy Clanton,1,29,25,9
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,49,Cimarron (Roll On),Billy Vaughn And His Orchestra,Cimarron (Roll On)Billy Vaughn And His Orchestra,1,44,44,9
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,86,Tears On My Pillow,Little Anthony And The Imperials,Tears On My PillowLittle Anthony And The Imperials,1,74,4,19
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,26,Chantilly Lace,Big Bopper,Chantilly LaceBig Bopper,1,15,6,20
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,69,Rock-in Robin,Bobby Day,Rock-in RobinBobby Day,1,38,2,20
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,85,I Just Thought You'd Like To Know,Johnny Cash And The Tennessee Two,I Just Thought You'd Like To KnowJohnny Cash And The Tennessee Two,1,,85,1
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,90,Merry Christmas Baby,Chuck Berry,Merry Christmas BabyChuck Berry,1,,90,1
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,10,The Chipmunk Song,The Chipmunks With David Seville,The Chipmunk SongThe Chipmunks With David Seville,1,37,10,3
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,29,The Day The Rains Came,Jane Morgan,The Day The Rains CameJane Morgan,1,28,21,13
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,74,The Day The Rains Came,Raymond Lefevre and His Orchestra,The Day The Rains CameRaymond Lefevre and His Orchestra,1,75,30,8
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,51,The Diary,Neil Sedaka,The DiaryNeil Sedaka,1,83,51,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,21,The End,Earl Grant,The EndEarl Grant,1,20,7,14
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,91,The Fool And The Angel,Bobby Helms,The Fool And The AngelBobby Helms,1,91,91,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,45,The Mocking Bird,The Four Lads,The Mocking BirdThe Four Lads,1,32,32,7
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,92,Philadelphia U.S.A.,Art Lund,Philadelphia U.S.A.Art Lund,1,,92,1
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,96,Pretty Girls Everywhere,Eugene Church and The Fellows,Pretty Girls EverywhereEugene Church and The Fellows,1,,96,1
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,34,The Teen Commandments,Paul Anka-Geo. Hamilton IV-Johnny Nash,The Teen CommandmentsPaul Anka-Geo. Hamilton IV-Johnny Nash,1,42,34,3
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,52,The Wedding,June Valli,The WeddingJune Valli,1,71,52,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,71,The World Outside,Roger Williams,The World OutsideRoger Williams,1,86,71,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,63,The World Outside,The Four Aces,The World OutsideThe Four Aces,1,79,63,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,30,The World Outside,The Four Coins,The World OutsideThe Four Coins,1,26,21,6
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,57,There Goes My Heart,Joni James,There Goes My HeartJoni James,1,36,19,14
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,98,Seven Minutes In Heaven,Poni-Tails,Seven Minutes In HeavenPoni-Tails,2,,98,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,76,Cinderella,The Four Preps,CinderellaThe Four Preps,2,87,76,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,94,"A House, A Car And A Wedding Ring",Dale Hawkins,"A House, A Car And A Wedding RingDale Hawkins",2,89,88,5
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,13,A Lover's Question,Clyde McPhatter,A Lover's QuestionClyde McPhatter,2,14,13,10
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,38,My Happiness,Connie Francis,My HappinessConnie Francis,1,57,38,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,55,Manhattan Spiritual,Reg Owen & His Orchestra,Manhattan SpiritualReg Owen & His Orchestra,1,69,55,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,75,I Cried A Tear,LaVern Baker,I Cried A TearLaVern Baker,1,93,75,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,95,"Come On, Let's Go",Ritchie Valens,"Come On, Let's GoRitchie Valens",1,92,42,13
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,73,Ten Commandments Of Love,Harvey & The Moonglows,Ten Commandments Of LoveHarvey & The Moonglows,1,56,22,14
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,31,Tea For Two Cha Cha,The Tommy Dorsey Orchestra,Tea For Two Cha ChaThe Tommy Dorsey Orchestra,1,23,7,16
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,100,Come Prima (Koma Preema),Polly Bergen,Come Prima (Koma Preema)Polly Bergen,1,,100,1
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,42,Peek-A-Boo,The Cadillacs,Peek-A-BooThe Cadillacs,1,61,42,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,44,Big Bopper's Wedding,Big Bopper,Big Bopper's WeddingBig Bopper,1,64,44,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,72,Come Prima,Tony Dallara,Come PrimaTony Dallara,1,80,72,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,77,Stagger Lee,Lloyd Price,Stagger LeeLloyd Price,1,94,77,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,88,Diamond Ring,Jerry Wallace,Diamond RingJerry Wallace,1,90,88,2
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,36,Love You Most Of All,Sam Cooke,Love You Most Of AllSam Cooke,1,65,36,5
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,59,Nobody But You,Dee Clark,Nobody But YouDee Clark,1,63,59,3
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,70,I Want To Be Happy Cha Cha,The Tommy Dorsey Orchestra Starring Warren Covington,I Want To Be Happy Cha ChaThe Tommy Dorsey Orchestra Starring Warren Covington,1,81,70,3
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,14,Queen Of The Hop,Bobby Darin,Queen Of The HopBobby Darin,1,10,9,11
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,15,Whole Lotta Loving,Fats Domino,Whole Lotta LovingFats Domino,1,16,15,5
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,93,Little Red Riding Hood,Big Bopper,Little Red Riding HoodBig Bopper,1,72,72,3
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,20,Gotta Travel On,Billy Grammer,Gotta Travel OnBilly Grammer,1,30,20,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,24,Lonely Teardrops,Jackie Wilson,Lonely TeardropsJackie Wilson,1,33,24,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,33,Donna,Ritchie Valens,DonnaRitchie Valens,1,55,33,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,40,Love Of My Life,The Everly Brothers,Love Of My LifeThe Everly Brothers,1,73,40,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,61,Need Your Love,Bobby Freeman,Need Your LoveBobby Freeman,1,54,54,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,84,Intermission Riff,Bernie Lowe Orchestra,Intermission RiffBernie Lowe Orchestra,1,66,61,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,16,Love Is All We Need,Tommy Edwards,Love Is All We NeedTommy Edwards,1,19,16,8
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,47,Mr. Success,Frank Sinatra,Mr. SuccessFrank Sinatra,1,47,41,8
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,1,"To Know Him, Is To Love Him",The Teddy Bears,"To Know Him, Is To Love HimThe Teddy Bears",1,1,1,13
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,3,Tom Dooley,The Kingston Trio,Tom DooleyThe Kingston Trio,1,2,1,12
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,12,Topsy II,Cozy Cole,Topsy IICozy Cole,1,8,3,17
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,80,Try Me,James Brown And The Famous Flames,Try MeJames Brown And The Famous Flames,1,,80,1
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,79,Tunnel Of Love,Doris Day,Tunnel Of LoveDoris Day,1,53,43,8
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,41,Turvy II,Cozy Cole,Turvy IICozy Cole,1,58,41,3
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,25,It's All In The Game,Tommy Edwards,It's All In The GameTommy Edwards,1,12,1,18
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,60,I Want To Be Happy Cha Cha,Enoch Light & The Light Brigade,I Want To Be Happy Cha ChaEnoch Light & The Light Brigade,1,48,48,6
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,9,I Got Stung,Elvis Presley,I Got StungElvis Presley,1,9,8,7
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,46,Sing Sing Sing,Bernie Lowe Orchestra,Sing Sing SingBernie Lowe Orchestra,1,52,46,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,48,16 Candles,The Crests,16 CandlesThe Crests,1,68,48,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,65,C'mon Everybody,Eddie Cochran,C'mon EverybodyEddie Cochran,1,77,65,4
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,6,Smoke Gets In Your Eyes,The Platters,Smoke Gets In Your EyesThe Platters,1,11,6,5
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,54,I'll Remember Tonight,Pat Boone,I'll Remember TonightPat Boone,1,40,34,8
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,58,Mandolins In The Moonlight,Perry Como,Mandolins In The MoonlightPerry Como,1,62,47,8
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,7,Lonesome Town,Ricky Nelson,Lonesome TownRicky Nelson,1,7,7,9
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,62,Jealous Heart,Tab Hunter,Jealous HeartTab Hunter,1,67,62,9
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,17,I Got A Feeling,Ricky Nelson,I Got A FeelingRicky Nelson,1,13,10,10
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,37,Philadelphia U.S.A.,The Nu Tornados,Philadelphia U.S.A.The Nu Tornados,1,45,37,5
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,53,Pledging My Love,Roy Hamilton,Pledging My LoveRoy Hamilton,1,50,50,5
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,2,Problems,The Everly Brothers,ProblemsThe Everly Brothers,1,6,2,6
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,4,One Night,Elvis Presley,One NightElvis Presley,1,5,4,6
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,11,Bimbombey,Jimmie Rodgers,BimbombeyJimmie Rodgers,1,18,11,6
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,68,Non Dimenticar (Don't Forget),Nat King Cole,Non Dimenticar (Don't Forget)Nat King Cole,1,49,45,10
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,87,Love Makes The World Go 'round,Perry Como,Love Makes The World Go 'roundPerry Como,1,51,33,10
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,99,Fallin',Connie Francis,Fallin'Connie Francis,1,60,30,10
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,27,Need You,Donnie Owens,Need YouDonnie Owens,1,25,25,11
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,35,Forget Me Not,Kalin Twins,Forget Me NotKalin Twins,1,27,12,12
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,56,Sweet Little Rock And Roller,Chuck Berry,Sweet Little Rock And RollerChuck Berry,1,59,47,6
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,5,Beep Beep,The Playmates,Beep BeepThe Playmates,1,4,4,7
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,18,That Old Black Magic,Louis Prima And Keely Smith,That Old Black MagicLouis Prima And Keely Smith,1,22,18,7
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,19,Cannonball,Duane Eddy His Twangy Guitar And The Rebels,CannonballDuane Eddy His Twangy Guitar And The Rebels,1,17,15,7
http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,64,A Part Of Me,Jimmy Clanton,A Part Of MeJimmy Clanton,1,39,38,7
